family,setup,side,n,PF,expR,n2023,pf2023,net2023,n2024,pf2024,net2024,profile,stop_mult,rr
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.6082949308755762,-0.33260869565217377,52,0.6122448979591838,-17.1,63,0.6050420168067228,-21.150000000000002,P090_R275,0.9,2.75
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.6519114688128775,-0.29157303370786514,42,0.6050420168067228,-14.100000000000001,47,0.6949806949806953,-11.850000000000005,P090_R275,0.9,2.75
SWEEP_LONG|0830_11|DN,SWEEP_LONG,LONG,67,0.207373271889401,-0.7701492537313432,36,0.1512605042016807,-30.300000000000004,31,0.2755102040816326,-21.300000000000008,P090_R275,0.9,2.75
SWEEP_LONG|0830_11|FLAT,SWEEP_LONG,LONG,61,0.22959183673469388,-0.7426229508196719,35,0.07563025210084034,-33.0,26,0.46753246753246747,-12.300000000000002,P090_R275,0.9,2.75
SWEEP_LONG|0830_11|SD,SWEEP_LONG,LONG,239,0.3274932614555256,-0.6263598326359833,117,0.2938775510204081,-77.85,122,0.3604806408544726,-71.85,P090_R275,0.9,2.75
SWEEP_LONG|0830_11|SU,SWEEP_LONG,LONG,86,0.2637362637362638,-0.7011627906976742,33,0.2571428571428571,-23.400000000000002,53,0.26785714285714285,-36.899999999999984,P090_R275,0.9,2.75
SWEEP_LONG|0830_11|UP,SWEEP_LONG,LONG,54,0.5142857142857145,-0.42500000000000004,33,0.5714285714285713,-12.150000000000002,21,0.4285714285714286,-10.800000000000002,P090_R275,0.9,2.75
SWEEP_LONG|11_1330|DN,SWEEP_LONG,LONG,33,0.2571428571428571,-0.7090909090909091,17,0.5510204081632653,-6.6000000000000005,16,0.0,-16.8,P090_R275,0.9,2.75
SWEEP_LONG|11_1330|FLAT,SWEEP_LONG,LONG,39,0.29387755102040825,-0.6653846153846156,14,0.4285714285714285,-7.200000000000002,25,0.22360248447204964,-18.750000000000004,P090_R275,0.9,2.75
SWEEP_LONG|11_1330|SD,SWEEP_LONG,LONG,194,0.13975155279503101,-0.8567010309278351,100,0.10714285714285712,-90.0,94,0.17532467532467527,-76.19999999999999,P090_R275,0.9,2.75
SWEEP_LONG|11_1330|SU,SWEEP_LONG,LONG,128,0.17142857142857137,-0.8156250000000002,62,0.17733990147783255,-50.09999999999998,66,0.1658986175115208,-54.3,P090_R275,0.9,2.75
SWEEP_LONG|11_1330|UP,SWEEP_LONG,LONG,33,0.2571428571428571,-0.7090909090909091,11,0.0,-11.550000000000002,22,0.406015037593985,-11.850000000000005,P090_R275,0.9,2.75
SWEEP_LONG|1330_1515|DN,SWEEP_LONG,LONG,29,0.5357142857142857,-0.40344827586206905,17,0.7912087912087911,-2.8499999999999996,12,0.23376623376623373,-8.85,P090_R275,0.9,2.75
SWEEP_LONG|1330_1515|FLAT,SWEEP_LONG,LONG,26,0.3354037267080745,-0.6173076923076924,14,0.0,-14.700000000000005,12,0.8571428571428572,-1.3499999999999996,P090_R275,0.9,2.75
SWEEP_LONG|1330_1515|SD,SWEEP_LONG,LONG,140,0.2410714285714285,-0.7285714285714285,66,0.1224489795918368,-58.05,74,0.35604395604395606,-43.949999999999996,P090_R275,0.9,2.75
SWEEP_LONG|1330_1515|SU,SWEEP_LONG,LONG,103,0.10389610389610389,-0.9043689320388348,45,0.11960132890365452,-39.749999999999986,58,0.09183673469387756,-53.39999999999999,P090_R275,0.9,2.75
SWEEP_LONG|1330_1515|UP,SWEEP_LONG,LONG,30,0.2857142857142857,-0.6750000000000003,14,0.4285714285714285,-7.199999999999999,16,0.17142857142857137,-13.05,P090_R275,0.9,2.75
SWEEP_SHORT|02_06|DN,SWEEP_SHORT,SHORT,72,0.23376623376623376,-0.7374999999999999,36,0.41474654377880177,-19.050000000000004,36,0.07346938775510206,-34.05,P090_R275,0.9,2.75
SWEEP_SHORT|02_06|FLAT,SWEEP_SHORT,SHORT,87,0.4517374517374517,-0.48965517241379286,42,0.5142857142857143,-17.85,45,0.39560439560439575,-24.750000000000004,P090_R275,0.9,2.75
SWEEP_SHORT|02_06|SD,SWEEP_SHORT,SHORT,158,0.43809523809523826,-0.5041139240506328,79,0.5064935064935066,-34.19999999999998,79,0.3726708074534162,-45.44999999999998,P090_R275,0.9,2.75
SWEEP_SHORT|02_06|SU,SWEEP_SHORT,SHORT,424,0.4238618524332808,-0.5193396226415095,189,0.4472049689440995,-93.44999999999999,235,0.40534834623504573,-126.74999999999999,P090_R275,0.9,2.75
SWEEP_SHORT|02_06|UP,SWEEP_SHORT,SHORT,104,0.6898954703832755,-0.2567307692307692,52,0.5382059800664453,-20.85,52,0.8571428571428575,-5.849999999999997,P090_R275,0.9,2.75
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.6545454545454549,-0.2891304347826088,28,0.42857142857142855,-14.400000000000006,41,0.8294930875576035,-5.55,P090_R275,0.9,2.75
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.6857142857142859,-0.2605263157894737,39,0.7714285714285712,-7.199999999999999,37,0.5999999999999999,-12.600000000000005,P090_R275,0.9,2.75
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.5886402753872634,-0.3514705882352939,52,0.5382059800664453,-20.85,50,0.6428571428571429,-15.0,P090_R275,0.9,2.75
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.6878306878306875,-0.258603896103896,141,0.7246753246753248,-31.79999999999999,167,0.6573576799140711,-47.85,P090_R275,0.9,2.75
SWEEP_SHORT|06_0830|UP,SWEEP_SHORT,SHORT,76,1.0476190476190483,0.0355263157894737,40,0.9753694581280786,-0.75,36,1.1314285714285712,3.4500000000000015,P090_R275,0.9,2.75
SWEEP_SHORT|0830_11|DN,SWEEP_SHORT,SHORT,65,0.26150121065375304,-0.7038461538461539,37,0.4976958525345621,-16.35,28,0.0,-29.400000000000006,P090_R275,0.9,2.75
SWEEP_SHORT|0830_11|FLAT,SWEEP_SHORT,SHORT,45,0.47368421052631593,-0.46666666666666673,21,0.8035714285714285,-3.299999999999999,24,0.23376623376623373,-17.700000000000003,P090_R275,0.9,2.75
SWEEP_SHORT|0830_11|SD,SWEEP_SHORT,SHORT,97,0.23113964686998392,-0.7407216494845361,43,0.1928571428571429,-33.89999999999999,54,0.2623906705539359,-37.94999999999998,P090_R275,0.9,2.75
SWEEP_SHORT|0830_11|SU,SWEEP_SHORT,SHORT,249,0.4066445182724252,-0.5379518072289157,108,0.5489566613162119,-42.14999999999999,141,0.3061224489795917,-91.79999999999998,P090_R275,0.9,2.75
SWEEP_SHORT|0830_11|UP,SWEEP_SHORT,SHORT,67,0.3486682808716708,-0.6022388059701491,33,0.2571428571428571,-23.400000000000002,34,0.4433497536945812,-16.950000000000003,P090_R275,0.9,2.75
SWEEP_SHORT|11_1330|DN,SWEEP_SHORT,SHORT,51,0.21884498480243172,-0.7558823529411762,25,0.10714285714285714,-22.500000000000004,26,0.3354037267080745,-16.05,P090_R275,0.9,2.75
SWEEP_SHORT|11_1330|FLAT,SWEEP_SHORT,SHORT,53,0.20991253644314872,-0.7669811320754714,28,0.1978021978021978,-21.900000000000006,25,0.22360248447204964,-18.750000000000004,P090_R275,0.9,2.75
SWEEP_SHORT|11_1330|SD,SWEEP_SHORT,SHORT,150,0.1836734693877551,-0.7999999999999999,66,0.1224489795918368,-58.05,84,0.23376623376623376,-61.94999999999999,P090_R275,0.9,2.75
SWEEP_SHORT|11_1330|SU,SWEEP_SHORT,SHORT,238,0.1853281853281853,-0.7978991596638656,108,0.09890109890109888,-98.4,130,0.261501210653753,-91.5,P090_R275,0.9,2.75
SWEEP_SHORT|11_1330|UP,SWEEP_SHORT,SHORT,53,0.10084033613445381,-0.9084905660377356,26,0.10285714285714286,-23.550000000000004,27,0.0989010989010989,-24.600000000000005,P090_R275,0.9,2.75
SWEEP_SHORT|1330_1515|DN,SWEEP_SHORT,SHORT,26,0.10285714285714286,-0.9057692307692309,14,0.0,-14.700000000000005,12,0.23376623376623373,-8.850000000000001,P090_R275,0.9,2.75
SWEEP_SHORT|1330_1515|FLAT,SWEEP_SHORT,SHORT,32,0.36734693877551017,-0.58125,18,0.32142857142857145,-11.400000000000002,14,0.4285714285714285,-7.199999999999999,P090_R275,0.9,2.75
SWEEP_SHORT|1330_1515|SD,SWEEP_SHORT,SHORT,82,0.031746031746031744,-1.0042682926829267,38,0.0,-39.899999999999984,44,0.05980066445182726,-42.44999999999999,P090_R275,0.9,2.75
SWEEP_SHORT|1330_1515|SU,SWEEP_SHORT,SHORT,153,0.3003128258602711,-0.657843137254902,57,0.19407008086253377,-44.849999999999994,96,0.36734693877551017,-55.800000000000004,P090_R275,0.9,2.75
SWEEP_SHORT|1330_1515|UP,SWEEP_SHORT,SHORT,27,0.0989010989010989,-0.9111111111111113,12,0.23376623376623373,-8.85,15,0.0,-15.750000000000005,P090_R275,0.9,2.75
VWAP_LONG|02_06|FLAT,VWAP_LONG,LONG,39,0.6635944700460829,-0.2807692307692308,22,0.7563025210084033,-4.35,17,0.5510204081632653,-6.6000000000000005,P090_R275,0.9,2.75
VWAP_LONG|02_06|SU,VWAP_LONG,LONG,153,0.4784053156146181,-0.4617647058823529,70,0.42857142857142866,-35.99999999999999,83,0.5217391304347827,-34.64999999999999,P090_R275,0.9,2.75
VWAP_LONG|02_06|UP,VWAP_LONG,LONG,114,0.4821428571428571,-0.45789473684210524,48,0.43902439024390244,-24.15,66,0.5142857142857145,-28.050000000000004,P090_R275,0.9,2.75
VWAP_LONG|06_0830|FLAT,VWAP_LONG,LONG,26,0.6122448979591836,-0.3288461538461539,12,0.8571428571428572,-1.3499999999999996,14,0.4285714285714285,-7.199999999999999,P090_R275,0.9,2.75
VWAP_LONG|06_0830|SU,VWAP_LONG,LONG,30,0.9350649350649349,-0.049999999999999975,15,1.2857142857142856,3.0000000000000004,15,0.6428571428571428,-4.499999999999999,P090_R275,0.9,2.75
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,0.7755102040816331,-0.18109756097560978,44,0.6612244897959185,-12.450000000000003,38,0.9183673469387753,-2.3999999999999995,P090_R275,0.9,2.75
VWAP_LONG|0830_11|FLAT,VWAP_LONG,LONG,25,0.35064935064935066,-0.6000000000000001,11,0.2571428571428571,-7.8,14,0.4285714285714285,-7.199999999999999,P090_R275,0.9,2.75
VWAP_LONG|0830_11|SU,VWAP_LONG,LONG,46,0.6254826254826257,-0.3163043478260871,28,0.42857142857142855,-14.400000000000004,18,0.9890109890109887,-0.14999999999999947,P090_R275,0.9,2.75
VWAP_LONG|0830_11|UP,VWAP_LONG,LONG,74,0.35604395604395606,-0.5939189189189189,39,0.29387755102040825,-25.950000000000006,35,0.4285714285714285,-18.000000000000004,P090_R275,0.9,2.75
VWAP_LONG|11_1330|FLAT,VWAP_LONG,LONG,10,0.0,-1.0500000000000003,3,0.0,-3.1500000000000004,7,0.0,-7.35,P090_R275,0.9,2.75
VWAP_LONG|11_1330|SU,VWAP_LONG,LONG,9,0.0,-1.05,4,0.0,-4.2,5,0.0,-5.25,P090_R275,0.9,2.75
VWAP_LONG|11_1330|UP,VWAP_LONG,LONG,31,0.0,-1.05,8,0.0,-8.4,23,0.0,-24.150000000000006,P090_R275,0.9,2.75
VWAP_LONG|1330_1515|FLAT,VWAP_LONG,LONG,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P090_R275,0.9,2.75
VWAP_LONG|1330_1515|SU,VWAP_LONG,LONG,19,0.14285714285714285,-0.8526315789473685,15,0.0,-15.750000000000005,4,0.8571428571428571,-0.44999999999999996,P090_R275,0.9,2.75
VWAP_LONG|1330_1515|UP,VWAP_LONG,LONG,7,1.0285714285714287,0.02142857142857148,5,0.6428571428571429,-1.5,2,2.5714285714285716,1.6500000000000001,P090_R275,0.9,2.75
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.6593406593406596,-0.2846938775510204,58,0.6708074534161492,-15.899999999999997,40,0.6428571428571429,-12.0,P090_R275,0.9,2.75
VWAP_SHORT|02_06|FLAT,VWAP_SHORT,SHORT,28,0.7012987012987011,-0.24642857142857147,13,0.7714285714285715,-2.3999999999999995,15,0.6428571428571428,-4.499999999999999,P090_R275,0.9,2.75
VWAP_SHORT|02_06|SD,VWAP_SHORT,SHORT,164,0.5523809523809525,-0.386890243902439,92,0.6254826254826256,-29.100000000000005,72,0.4637002341920376,-34.349999999999994,P090_R275,0.9,2.75
VWAP_SHORT|06_0830|DN,VWAP_SHORT,SHORT,80,0.24657534246575338,-0.721875,45,0.05844155844155846,-43.499999999999986,35,0.5320197044334974,-14.250000000000004,P090_R275,0.9,2.75
VWAP_SHORT|06_0830|FLAT,VWAP_SHORT,SHORT,35,0.89010989010989,-0.08571428571428569,15,0.9350649350649349,-0.7499999999999998,20,0.8571428571428569,-2.249999999999999,P090_R275,0.9,2.75
VWAP_SHORT|06_0830|SD,VWAP_SHORT,SHORT,24,0.857142857142857,-0.1125,14,0.7012987012987013,-3.45,10,1.102040816326531,0.7500000000000002,P090_R275,0.9,2.75
VWAP_SHORT|0830_11|DN,VWAP_SHORT,SHORT,84,0.38747553816046965,-0.5589285714285713,44,0.4060150375939851,-23.700000000000003,40,0.3673469387755103,-23.25,P090_R275,0.9,2.75
VWAP_SHORT|0830_11|FLAT,VWAP_SHORT,SHORT,29,0.6708074534161489,-0.2741379310344828,14,0.4285714285714285,-7.199999999999999,15,0.9350649350649349,-0.7499999999999991,P090_R275,0.9,2.75
VWAP_SHORT|0830_11|SD,VWAP_SHORT,SHORT,45,0.18367346938775517,-0.7999999999999998,29,0.19047619047619047,-22.950000000000006,16,0.17142857142857137,-13.05,P090_R275,0.9,2.75
VWAP_SHORT|11_1330|DN,VWAP_SHORT,SHORT,32,0.0,-1.05,13,0.0,-13.650000000000004,19,0.0,-19.950000000000003,P090_R275,0.9,2.75
VWAP_SHORT|11_1330|FLAT,VWAP_SHORT,SHORT,10,0.2857142857142857,-0.675,6,0.0,-6.3,4,0.8571428571428571,-0.4500000000000002,P090_R275,0.9,2.75
VWAP_SHORT|11_1330|SD,VWAP_SHORT,SHORT,8,0.0,-1.05,3,0.0,-3.1500000000000004,5,0.0,-5.25,P090_R275,0.9,2.75
VWAP_SHORT|1330_1515|DN,VWAP_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P090_R275,0.9,2.75
VWAP_SHORT|1330_1515|FLAT,VWAP_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P090_R275,0.9,2.75
VWAP_SHORT|1330_1515|SD,VWAP_SHORT,SHORT,6,0.5142857142857143,-0.425,6,0.5142857142857143,-2.55,0,0.0,0.0,P090_R275,0.9,2.75
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.6476190476190478,-0.2642857142857144,41,0.5936507936507935,-12.800000000000004,29,0.7285714285714284,-5.700000000000002,P105_R175,1.05,1.75
EXHAUST_LONG|02_06|FLAT,EXHAUST_LONG,LONG,38,0.1904761904761905,-0.7605263157894738,23,0.07359307359307357,-21.400000000000006,15,0.40476190476190466,-7.500000000000003,P105_R175,1.05,1.75
EXHAUST_LONG|02_06|SD,EXHAUST_LONG,LONG,604,0.5984234963826797,-0.307864238410596,322,0.5806710870002003,-104.35,282,0.6190476190476187,-81.60000000000002,P105_R175,1.05,1.75
EXHAUST_LONG|02_06|SU,EXHAUST_LONG,LONG,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P105_R175,1.05,1.75
EXHAUST_LONG|02_06|UP,EXHAUST_LONG,LONG,10,0.17989417989417986,-0.775,6,0.3238095238095238,-3.55,4,0.0,-4.2,P105_R175,1.05,1.75
EXHAUST_LONG|06_0830|DN,EXHAUST_LONG,LONG,50,0.761904761904762,-0.17000000000000004,21,0.8095238095238092,-2.8000000000000007,29,0.7285714285714284,-5.700000000000001,P105_R175,1.05,1.75
EXHAUST_LONG|06_0830|FLAT,EXHAUST_LONG,LONG,19,0.30357142857142855,-0.6157894736842107,3,3.2380952380952377,2.3499999999999996,16,0.1079365079365079,-14.05,P105_R175,1.05,1.75
EXHAUST_LONG|06_0830|SD,EXHAUST_LONG,LONG,318,0.9812409812409808,-0.012264150943396232,174,1.0386343216531893,4.300000000000001,144,0.9151138716356108,-8.199999999999998,P105_R175,1.05,1.75
EXHAUST_LONG|06_0830|UP,EXHAUST_LONG,LONG,3,0.0,-1.05,1,0.0,-1.05,2,0.0,-2.1,P105_R175,1.05,1.75
EXHAUST_LONG|0830_11|DN,EXHAUST_LONG,LONG,50,0.22077922077922082,-0.7199999999999999,23,0.2428571428571428,-15.900000000000006,27,0.20238095238095236,-20.100000000000005,P105_R175,1.05,1.75
EXHAUST_LONG|0830_11|FLAT,EXHAUST_LONG,LONG,16,0.5396825396825395,-0.36250000000000004,9,0.46258503401360546,-3.95,7,0.6476190476190476,-1.8500000000000003,P105_R175,1.05,1.75
EXHAUST_LONG|0830_11|SD,EXHAUST_LONG,LONG,423,0.4437751004016062,-0.4583924349881796,208,0.5123568414707655,-80.9,215,0.3814997263273125,-112.99999999999997,P105_R175,1.05,1.75
EXHAUST_LONG|0830_11|UP,EXHAUST_LONG,LONG,7,2.1587301587301586,0.5214285714285715,5,2.4285714285714284,3.0,2,1.6190476190476188,0.6499999999999999,P105_R175,1.05,1.75
EXHAUST_LONG|11_1330|DN,EXHAUST_LONG,LONG,12,0.32380952380952377,-0.5916666666666667,6,0.3238095238095238,-3.55,6,0.3238095238095238,-3.55,P105_R175,1.05,1.75
EXHAUST_LONG|11_1330|FLAT,EXHAUST_LONG,LONG,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R175,1.05,1.75
EXHAUST_LONG|11_1330|SD,EXHAUST_LONG,LONG,368,0.34085213032581446,-0.5717391304347827,209,0.3256704980842912,-123.20000000000002,159,0.3611721611721613,-87.19999999999999,P105_R175,1.05,1.75
EXHAUST_LONG|1330_1515|DN,EXHAUST_LONG,LONG,7,0.2698412698412698,-0.6571428571428571,2,0.0,-2.1,5,0.4047619047619047,-2.5,P105_R175,1.05,1.75
EXHAUST_LONG|1330_1515|SD,EXHAUST_LONG,LONG,211,0.3110034974441754,-0.606872037914692,117,0.35416666666666663,-65.1,94,0.2598471487360376,-62.94999999999999,P105_R175,1.05,1.75
EXHAUST_LONG|1330_1515|SU,EXHAUST_LONG,LONG,1,99.0,1.7,0,0.0,0.0,1,99.0,1.7,P105_R175,1.05,1.75
EXHAUST_LONG|1330_1515|UP,EXHAUST_LONG,LONG,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P105_R175,1.05,1.75
EXHAUST_SHORT|02_06|DN,EXHAUST_SHORT,SHORT,7,0.6476190476190476,-0.2642857142857143,3,0.0,-3.1500000000000004,4,1.6190476190476188,1.2999999999999996,P105_R175,1.05,1.75
EXHAUST_SHORT|02_06|FLAT,EXHAUST_SHORT,SHORT,21,0.38095238095238093,-0.5261904761904764,7,0.0,-7.35,14,0.6476190476190475,-3.700000000000001,P105_R175,1.05,1.75
EXHAUST_SHORT|02_06|SU,EXHAUST_SHORT,SHORT,735,0.596967278531524,-0.30918367346938774,329,0.6573056573056566,-84.2,406,0.55036932264655,-143.04999999999998,P105_R175,1.05,1.75
EXHAUST_SHORT|02_06|UP,EXHAUST_SHORT,SHORT,84,0.7669172932330829,-0.16607142857142862,39,0.7195767195767194,-7.950000000000001,45,0.8095238095238092,-6.000000000000001,P105_R175,1.05,1.75
EXHAUST_SHORT|06_0830|DN,EXHAUST_SHORT,SHORT,3,99.0,1.7,2,99.0,3.4,1,99.0,1.7,P105_R175,1.05,1.75
EXHAUST_SHORT|06_0830|FLAT,EXHAUST_SHORT,SHORT,19,0.4317460317460316,-0.47105263157894744,9,0.8095238095238095,-1.2000000000000004,10,0.17989417989417986,-7.75,P105_R175,1.05,1.75
EXHAUST_SHORT|06_0830|SD,EXHAUST_SHORT,SHORT,3,0.0,-1.05,3,0.0,-3.1500000000000004,0,0.0,0.0,P105_R175,1.05,1.75
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.7622139764996906,-0.169757174392936,199,0.732707681612791,-38.45,254,0.7858535226956276,-38.45000000000002,P105_R175,1.05,1.75
EXHAUST_SHORT|06_0830|UP,EXHAUST_SHORT,SHORT,48,0.8095238095238094,-0.1333333333333334,28,0.7669172932330826,-4.650000000000002,20,0.8717948717948715,-1.7500000000000009,P105_R175,1.05,1.75
EXHAUST_SHORT|0830_11|DN,EXHAUST_SHORT,SHORT,5,0.4047619047619047,-0.5000000000000001,4,0.5396825396825397,-1.4500000000000004,1,0.0,-1.05,P105_R175,1.05,1.75
EXHAUST_SHORT|0830_11|FLAT,EXHAUST_SHORT,SHORT,19,0.19047619047619047,-0.7605263157894738,12,0.14718614718614714,-9.850000000000003,7,0.2698412698412698,-4.6,P105_R175,1.05,1.75
EXHAUST_SHORT|0830_11|SD,EXHAUST_SHORT,SHORT,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R175,1.05,1.75
EXHAUST_SHORT|0830_11|SU,EXHAUST_SHORT,SHORT,444,0.6065162907268167,-0.300563063063063,225,0.5754446356855994,-74.0,219,0.6393691234455565,-59.449999999999996,P105_R175,1.05,1.75
EXHAUST_SHORT|0830_11|UP,EXHAUST_SHORT,SHORT,54,0.4141749723145073,-0.48981481481481487,34,0.49816849816849806,-13.700000000000003,20,0.2857142857142857,-12.750000000000004,P105_R175,1.05,1.75
EXHAUST_SHORT|11_1330|FLAT,EXHAUST_SHORT,SHORT,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R175,1.05,1.75
EXHAUST_SHORT|11_1330|SU,EXHAUST_SHORT,SHORT,442,0.28926984126984123,-0.6331447963800906,225,0.2882074295686861,-142.75000000000003,217,0.2903726708074534,-137.10000000000002,P105_R175,1.05,1.75
EXHAUST_SHORT|11_1330|UP,EXHAUST_SHORT,SHORT,15,0.249084249084249,-0.6833333333333335,9,0.20238095238095236,-6.7,6,0.3238095238095238,-3.55,P105_R175,1.05,1.75
EXHAUST_SHORT|1330_1515|FLAT,EXHAUST_SHORT,SHORT,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P105_R175,1.05,1.75
EXHAUST_SHORT|1330_1515|SU,EXHAUST_SHORT,SHORT,286,0.4029943855271365,-0.5019230769230769,133,0.4514652014652014,-59.89999999999999,153,0.36266666666666647,-83.64999999999999,P105_R175,1.05,1.75
EXHAUST_SHORT|1330_1515|UP,EXHAUST_SHORT,SHORT,9,0.20238095238095236,-0.7444444444444445,6,0.0,-6.3,3,0.8095238095238094,-0.40000000000000013,P105_R175,1.05,1.75
PULLBACK_LONG|02_06|SU,PULLBACK_LONG,LONG,793,0.5570621468926552,-0.3460277427490542,395,0.5562034337544538,-137.0,398,0.5579150579150575,-137.39999999999998,P105_R175,1.05,1.75
PULLBACK_LONG|02_06|UP,PULLBACK_LONG,LONG,144,0.8611955420466059,-0.09513888888888891,70,0.8994708994708998,-4.75,74,0.826044703595724,-8.950000000000003,P105_R175,1.05,1.75
PULLBACK_LONG|06_0830|SU,PULLBACK_LONG,LONG,515,0.7977915804002756,-0.14223300970873787,262,0.8471760797342188,-27.60000000000001,253,0.7486925406000547,-45.65,P105_R175,1.05,1.75
PULLBACK_LONG|06_0830|UP,PULLBACK_LONG,LONG,117,0.7195767195767196,-0.2038461538461539,53,0.4738675958188153,-22.650000000000002,64,0.9714285714285713,-1.200000000000002,P105_R175,1.05,1.75
PULLBACK_LONG|0830_11|SU,PULLBACK_LONG,LONG,456,0.3871635610766044,-0.5192982456140351,189,0.3424908424908425,-107.69999999999999,267,0.4200359389038634,-129.1,P105_R175,1.05,1.75
PULLBACK_LONG|0830_11|UP,PULLBACK_LONG,LONG,139,0.5242630385487528,-0.3773381294964029,63,0.5059523809523809,-24.900000000000002,76,0.5396825396825397,-27.55,P105_R175,1.05,1.75
PULLBACK_LONG|11_1330|SU,PULLBACK_LONG,LONG,512,0.368847778919721,-0.53974609375,248,0.4088504088504088,-122.9,264,0.33268101761252444,-153.45000000000002,P105_R175,1.05,1.75
PULLBACK_LONG|11_1330|UP,PULLBACK_LONG,LONG,92,0.4213959556425309,-0.4820652173913042,34,0.15668202764976955,-27.450000000000003,58,0.616780045351474,-16.900000000000002,P105_R175,1.05,1.75
PULLBACK_LONG|1330_1515|SU,PULLBACK_LONG,LONG,411,0.1891821946169772,-0.7622871046228712,190,0.1189131019639494,-163.75,221,0.25430067314884075,-149.55,P105_R175,1.05,1.75
PULLBACK_LONG|1330_1515|UP,PULLBACK_LONG,LONG,68,0.3469387755102041,-0.5647058823529411,22,0.3597883597883597,-12.100000000000003,46,0.3408521303258147,-26.300000000000004,P105_R175,1.05,1.75
PULLBACK_SHORT|02_06|DN,PULLBACK_SHORT,SHORT,148,0.48287385129490384,-0.41824324324324313,80,0.5762711864406781,-26.25,68,0.3826839826839828,-35.64999999999999,P105_R175,1.05,1.75
PULLBACK_SHORT|02_06|SD,PULLBACK_SHORT,SHORT,796,0.5217528872013919,-0.37977386934673363,421,0.5176892073443794,-161.55,375,0.526333501598519,-140.74999999999994,P105_R175,1.05,1.75
PULLBACK_SHORT|06_0830|DN,PULLBACK_SHORT,SHORT,129,0.6028368794326242,-0.30387596899224806,63,0.7530454042081951,-11.150000000000006,66,0.4761904761904762,-28.050000000000004,P105_R175,1.05,1.75
PULLBACK_SHORT|06_0830|SD,PULLBACK_SHORT,SHORT,458,0.750038034383082,-0.17936681222707423,229,0.7576312576312575,-39.699999999999996,229,0.7424931756141945,-42.45,P105_R175,1.05,1.75
PULLBACK_SHORT|0830_11|DN,PULLBACK_SHORT,SHORT,145,0.422360248447205,-0.4810344827586207,78,0.41781874039938566,-37.899999999999984,67,0.42767295597484284,-31.850000000000005,P105_R175,1.05,1.75
PULLBACK_SHORT|0830_11|SD,PULLBACK_SHORT,SHORT,551,0.45077891945641346,-0.45108892921960075,283,0.4083438685208595,-140.39999999999998,268,0.497560975609756,-108.15,P105_R175,1.05,1.75
PULLBACK_SHORT|11_1330|DN,PULLBACK_SHORT,SHORT,128,0.26493506493506486,-0.6632812500000002,68,0.3124477861319967,-41.14999999999999,60,0.21383647798742142,-43.749999999999986,P105_R175,1.05,1.75
PULLBACK_SHORT|11_1330|SD,PULLBACK_SHORT,SHORT,692,0.2863621639131842,-0.6367052023121387,367,0.2613019891500904,-245.09999999999997,325,0.31547619047619047,-195.5,P105_R175,1.05,1.75
PULLBACK_SHORT|1330_1515|DN,PULLBACK_SHORT,SHORT,42,0.5745007680491551,-0.3297619047619048,23,0.34085213032581446,-13.150000000000006,19,0.9444444444444441,-0.7000000000000004,P105_R175,1.05,1.75
PULLBACK_SHORT|1330_1515|SD,PULLBACK_SHORT,SHORT,428,0.19972503437070369,-0.7480140186915889,221,0.15228665723715223,-179.8,207,0.2532588454376164,-140.35,P105_R175,1.05,1.75
SWEEP_LONG|02_06|DN,SWEEP_LONG,LONG,90,0.49275362318840593,-0.4083333333333333,47,0.5551020408163266,-16.350000000000005,43,0.4285714285714286,-20.400000000000002,P105_R175,1.05,1.75
SWEEP_LONG|02_06|FLAT,SWEEP_LONG,LONG,83,0.4483516483516483,-0.4536144578313252,45,0.35006435006435016,-25.250000000000004,38,0.5782312925170067,-12.400000000000006,P105_R175,1.05,1.75
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.553419913419913,-0.34945799457994575,195,0.5433789954337899,-69.99999999999999,174,0.5647840531561463,-58.95,P105_R175,1.05,1.75
